letter,name,meaning
எ,எழில்பாண்டிமுல்லை,
எ,எழில்பாண்டிமெல்லி,
எ,எழில்பாண்டிமொழி,
எ,எழில்பாண்டியாளி,
எ,எழில்பாண்டிவஞ்சி,
எ,எழில்பாண்டிவாசி,
எ,எழில்பாண்டிவைரி,
எ,எழில்புயலள்,
எ,எழில்புயல்கா,
எ,எழில்புயல்தீ,
எ,எழில்புயல்தை,
எ,எழில்புயல்பா,
எ,எழில்புயல்பூ,
எ,எழில்புயல்மா,
எ,எழில்புயல்மீ,
எ,எழில்பூவைமல்லி,
எ,எழில்பூவைமாரி,
எ,எழில்பூவைமுத்து,
எ,எழில்பூவைமுல்லை,
எ,எழில்பூவைமெல்லி,
எ,எழில்பூவைமொழி,
எ,எழில்பூவையாளி,
எ,எழில்பூவைவஞ்சி,
எ,எழில்பூவைவாசி,
எ,எழில்பூவைவெண்பா,
எ,எழில்பூவைவேணி,
எ,எழில்பூவைவைரி,
எ,எழில்மதுமுல்லை,
எ,எழில்மதுமெல்லி,
எ,எழில்மதுமொழி,
எ,எழில்மதுயாளி,
எ,எழில்மதுவஞ்சி,
எ,எழில்மதுவாசி,
எ,எழில்மதுவெண்பா,
எ,எழில்மதுவேணி,
எ,எழில்மதுவைரி,
எ,எழில்மல்லிகா,
எ,எழில்மல்லிதீ,
எ,எழில்மாலையாளி,
எ,எழில்மாலைவஞ்சி,
எ,எழில்மாலைவாசி,
எ,எழில்மாலைவெண்பா,
எ,எழில்மாலைவேணி,
எ,எழில்மாலைவைரி,
எ,எழில்மியா,மேகம்
எ,எழில்முகிலரசி,
எ,எழில்முல்லைகா,
எ,எழில்முல்லைதீ,
எ,எழில்முல்லைதை,
எ,எழில்முல்லைபா,
எ,எழில்முல்லைபூ,
எ,எழில்மூங்கிலழகி,
எ,எழில்மூங்கில்மல்லி,
எ,எழில்மூங்கில்மாரி,
எ,எழில்மூங்கில்முத்து,
எ,எழில்மூங்கில்முல்லை,
எ,எழில்மூங்கில்மெல்லி,
எ,எழில்மூங்கில்மொழி,
எ,எழில்மூங்கில்யாளி,
எ,எழில்மூங்கில்வஞ்சி,
எ,எழில்மூங்கில்வாசி,
எ,எழில்மூங்கில்வெண்பா,
எ,எழில்மூங்கில்வேணி,
எ,எழில்மூங்கில்வைரி,
எ,எழில்மைனாவெண்பா,
எ,எழில்மைனாவேணி,
எ,எழில்மைனாவைரி,
எ,எழில்யாளிகா,
எ,எழில்யாளிதீ,
எ,எழில்யாளிதை,
எ,எழில்யாளிபா,
எ,எழில்யாளிபூ,
எ,எழில்யாளிமா,
எ,எழில்யாளிமீ,
எ,எழில்யாளிமை,
எ,எழில்யாழிதீ,
எ,எழில்யாழிதை,
எ,எழில்யாழிபா,
எ,எழில்யாழிபூ,
எ,எழில்யாழிமதி,
எ,எழில்யாழிமா,
எ,எழில்யாழிமீ,
எ,எழில்யாழிமை,
எ,எழில்யாழியா,
எ,எழில்யாழியாழி,
எ,எழில்யாழிரா,
எ,எழில்யாழிவிழி,
எ,எழில்யாழிவீ,
எ,எழில்யாழ்,
எ,எழில்வடிவு,
எ,எழில்வல்லி,
எ,எழில்வளர்நங்கை,
எ,எழில்வளை,
எ,எழில்வள்ளி,
எ,எழில்வாகை,
எ,எழில்வாணி,
எ,எழில்வானம்,
எ,எழில்வாரி,
எ,எழில்விறலி,
எ,எழில்விளக்கு,
எ,எழில்விழி,
எ,எழில்விழிகா,
எ,எழில்விழிதீ,
எ,எழில்விழிதை,
எ,எழில்விழிபா,
எ,எழில்விழிபூ,
எ,எழில்விழிமா,
எ,எழில்விழிமீ,
எ,எழில்விழிமை,
எ,எழில்விழியா,
எ,எழில்விழிரா,
எ,எழில்விழிவீ,
எ,எழில்வெட்சி,
எ,எழில்வெண்ணி,
எ,எழில்வெற்றி,
எ,எழில்வெள்ளி,
எ,எழில்வேங்கை,
எ,எழில்வேல்,
எ,எழில்வைரமலை,
எ,எழில்வைரமிசை,
எ,எழில்வைரமினி,
எ,எழில்வைரமுதி,
எ,எழில்வைரம்கயல்,
எ,எழில்வைரம்பனி,
எ,எழில்வைரம்மதி,
எ,எழில்வைரம்மை,
எ,எழில்வைரம்யா,
எ,எழில்வைரம்யாழி,
எ,எழில்வைரம்ரா,
எ,எழில்வைரம்விழி,
எ,எழில்வைரம்வீ,
எ,எழுகடல்,
எ,எழுகதிர்,
எ,எழுகுரல்,
எ,எழுங்கதிர்,
எ,எழுங்கனல்,
எ,எழுசுடர்,
எ,எழுச்சி,
எ,எழுச்சி,
எ,எழுஞ்சுடர்,
எ,எழுதணல்,
எ,எழுதழல்,
எ,எழுதிங்கள்,
எ,எழுதிறல்,
எ,எழுநிலவு,
எ,எழுநிலா,
எ,எழுந்தணல்,
எ,எழுந்தழல்,
எ,எழுந்திங்கள்,
எ,எழுபரிதி,
எ,எழுபிறை,
எ,எழுபுனல்,
எ,எழுமதி,
எ,எழுவாரி,
எ,எழுவேங்கை,
ஏ,ஏகஙள்,
ஏ,ஏகஞள்,
ஏ,ஏகரள்,
ஏ,ஏகளள்,
ஏ,ஏகழள்,
ஏ,ஏகவள்,
ஏ,ஏகிறா,
ஏ,ஏகுதோள்,
ஏ,ஏகுபோள்,
ஏ,ஏகுயோள்,
ஏ,ஏகுரோள்,
ஏ,ஏகுறோள்,
ஏ,ஏகேதேள்,
ஏ,ஏகேபேள்,
ஏ,ஏகேயேள்,
ஏ,ஏகேரேள்,
ஏ,ஏகேளேள்,
ஏ,ஏக்கதி,விருப்பம்
ஏ,ஏக்கிகா,விருப்பம்
ஏ,ஏக்கிதி,விருப்பம்
ஏ,ஏக்கினி,விருப்பம்
ஏ,ஏக்கிமா,விருப்பம்
ஏ,ஏக்கியா,விருப்பம்
ஏ,ஏக்மியா,விருப்பம்
ஏ,ஏசிகா,
ஏ,ஏசிசா,
ஏ,ஏசிதா,
ஏ,ஏசிபா,
ஏ,ஏசிமா,
ஏ,ஏசைதேள்,
ஏ,ஏசைபேள்,
ஏ,ஏசையேள்,
ஏ,ஏசைரேள்,
ஏ,ஏசைளேள்,
ஏ,ஏசைவேள்,
ஏ,ஏசோசள்,
ஏ,ஏசோடள்,
ஏ,ஏசோதள்,
ஏ,ஏசோபள்,
ஏ,ஏசோயள்,
ஏ,ஏசோரள்,
ஏ,ஏஞாணா,
ஏ,ஏஞானா,
ஏ,ஏஞாலா,
ஏ,ஏஞாளா,
ஏ,ஏஞாழா,
ஏ,ஏஞாவா,
ஏ,ஏடதி,நூல்
ஏ,ஏடிகா,நூல்
ஏ,ஏடிஙிள்,
ஏ,ஏடிஞிள்,
ஏ,ஏடிதி,நூல்
ஏ,ஏடினி,நூல்
ஏ,ஏடியா,நூல்
ஏ,ஏடிரிள்,
ஏ,ஏடிளிள்,
ஏ,ஏடிழிள்,
ஏ,ஏடிவிள்,
ஏ,ஏடுமா,நூல்
ஏ,ஏடோரி,
ஏ,ஏடோலி,
ஏ,ஏட்மியா,நூல்
ஏ,ஏணீகா,
ஏ,ஏதஙாள்,
ஏ,ஏதஞாள்,
ஏ,ஏதராள்,
ஏ,ஏதளாள்,
ஏ,ஏதழாள்,
ஏ,ஏதவாள்,
ஏ,ஏதாஙள்,
ஏ,ஏதாஞள்,
ஏ,ஏதாரள்,
ஏ,ஏதாளள்,
ஏ,ஏதாழள்,
ஏ,ஏதாவள்,
ஏ,ஏதீயள்,
ஏ,ஏதீரள்,
ஏ,ஏதீறள்,
ஏ,ஏதீளள்,
ஏ,ஏதீவள்,
ஏ,ஏதூனள்,
ஏ,ஏதூமள்,
ஏ,ஏதூளள்,
ஏ,ஏதூழள்,
ஏ,ஏதூவள்,
ஏ,ஏதெனோள்,
ஏ,ஏதெமோள்,
ஏ,ஏதெளோள்,
ஏ,ஏதெழோள்,
ஏ,ஏதெவோள்,
ஏ,ஏதொகாள்,
ஏ,ஏதொனள்,
ஏ,ஏதொமள்,
ஏ,ஏதொரள்,
ஏ,ஏதொளள்,
ஏ,ஏதொவள்,
ஏ,ஏதோகி,
ஏ,ஏதோசி,
ஏ,ஏதோதி,
ஏ,ஏதோமி,
ஏ,ஏந்திழை,
ஏ,ஏந்திழை,
ஏ,ஏந்திழையாள்,
ஏ,ஏந்துதல்,
ஏ,ஏந்தெழினி,
ஏ,ஏந்தெழிலி,
ஏ,ஏந்தெழில்,
ஏ,ஏனலதி,தோட்டம்
ஏ,ஏனலிகா,தோட்டம்
ஏ,ஏனலிதி,தோட்டம்
ஏ,ஏனலினி,தோட்டம்
ஏ,ஏனலிமா,தோட்டம்
ஏ,ஏனலியா,தோட்டம்
ஏ,ஏனீகாள்,
ஏ,ஏனீசாள்,
ஏ,ஏனீடாள்,
ஏ,ஏனீதாள்,
ஏ,ஏனீமள்,
ஏ,ஏனீயா,
ஏ,ஏனீரா,
ஏ,ஏனீறா,
ஏ,ஏனீலா,
ஏ,ஏனீவா,
ஏ,ஏனைகோள்,
ஏ,ஏனைசோள்,
ஏ,ஏனைடோள்,
ஏ,ஏனைதோள்,
ஏ,ஏனைபோள்,
ஏ,ஏனைமேள்,
ஏ,ஏனொகா,
ஏ,ஏனொசா,
ஏ,ஏனொதா,
ஏ,ஏனொபா,
ஏ,ஏன்மியா,தோட்டம்
ஏ,ஏபீரி,
ஏ,ஏபீலி,
ஏ,ஏபீவி,
ஏ,ஏபுனிள்,
ஏ,ஏபுரிள்,
ஏ,ஏபுளிள்,
ஏ,ஏபுழிள்,
ஏ,ஏபுவிள்,
ஏ,ஏபூயா,
ஏ,ஏபூரா,
ஏ,ஏபூறா,
ஏ,ஏபூலா,
ஏ,ஏபூவா,
ஏ,ஏபேகோள்,
ஏ,ஏபேனொள்,
ஏ,ஏபேமொள்,
ஏ,ஏபேளொள்,
ஏ,ஏபேழொள்,
ஏ,ஏபேவொள்,
ஏ,ஏமஙோள்,
ஏ,ஏமஞோள்,
ஏ,ஏமதி,இன்பம்
ஏ,ஏமரோள்,
ஏ,ஏமளோள்,
ஏ,ஏமழோள்,
ஏ,ஏமவோள்,
ஏ,ஏமா,இன்பம்
ஏ,ஏமாஙேள்,
ஏ,ஏமாஞேள்,
ஏ,ஏமாரேள்,
ஏ,ஏமாளேள்,
ஏ,ஏமாழேள்,
ஏ,ஏமாவேள்,
ஏ,ஏமிகா,இன்பம்
ஏ,ஏமிஙீள்,
ஏ,ஏமிதி,இன்பம்
ஏ,ஏமினி,இன்பம்
ஏ,ஏமியா,இன்பம்
ஏ,ஏமிரீள்,
ஏ,ஏமிளீள்,
ஏ,ஏமிழீள்,
ஏ,ஏமிவீள்,
ஏ,ஏமுசாள்,
ஏ,ஏமுடாள்,
ஏ,ஏமுதாள்,
ஏ,ஏமுபாள்,
ஏ,ஏமுறாள்,
ஏ,ஏமூதோள்,
ஏ,ஏமூபோள்,
ஏ,ஏமூயோள்,
ஏ,ஏமூரோள்,
ஏ,ஏமூளோள்,
ஏ,ஏமோகீள்,
ஏ,ஏமோசீள்,
ஏ,ஏமோனிள்,
ஏ,ஏமோமிள்,
ஏ,ஏமோளிள்,
ஏ,ஏமோவிள்,
ஏ,ஏயஙிள்,
ஏ,ஏயஞிள்,
ஏ,ஏயரிள்,
ஏ,ஏயளிள்,
ஏ,ஏயழிள்,
ஏ,ஏயவிள்,
ஏ,ஏயாஙாள்,
ஏ,ஏயாஞாள்,
ஏ,ஏயாராள்,
ஏ,ஏயாளாள்,
ஏ,ஏயாழாள்,
ஏ,ஏயாவாள்,
ஏ,ஏயிஙள்,
ஏ,ஏயிஞள்,
ஏ,ஏயிரள்,
ஏ,ஏயிளள்,
ஏ,ஏயிழள்,
ஏ,ஏயிவள்,
ஏ,ஏயீணேள்,
ஏ,ஏயீனேள்,
ஏ,ஏயீமேள்,
ஏ,ஏயீழேள்,
ஏ,ஏயீவேள்,
ஏ,ஏயுணா,
ஏ,ஏயுனா,
ஏ,ஏயுபா,
ஏ,ஏயுமா,
ஏ,ஏயுளா,
ஏ,ஏயுழா,
ஏ,ஏயூகா,
ஏ,ஏயெணா,
ஏ,ஏயெனா,
ஏ,ஏயெபா,
ஏ,ஏயெமா,
ஏ,ஏயெளா,
ஏ,ஏயெழா,
ஏ,ஏயேயா,
ஏ,ஏயேரா,
ஏ,ஏயேறா,
ஏ,ஏயைகோள்,
ஏ,ஏயைனேள்,
ஏ,ஏயைமேள்,
ஏ,ஏயைளேள்,
ஏ,ஏயைழேள்,
ஏ,ஏயைவேள்,
ஏ,ஏயோனிள்,
ஏ,ஏயோபிள்,
ஏ,ஏயோயிள்,
ஏ,ஏயோரிள்,
ஏ,ஏயோளிள்,
ஏ,ஏயோவிள்,
ஏ,ஏரணி,
ஏ,ஏரதி,அழகு
ஏ,ஏரன்னை,
ஏ,ஏரமுதம்,
ஏ,ஏரமுது,
ஏ,ஏரம்மை,
ஏ,ஏரரசி,
ஏ,ஏரழகி,
ஏ,ஏரழகி,
ஏ,ஏராரி,
ஏ,ஏராலி,
ஏ,ஏராவி,
ஏ,ஏரி,
ஏ,ஏரிகா,அழகு
ஏ,ஏரிசை,
ஏ,ஏரிதி,அழகு
ஏ,ஏரினி,
ஏ,ஏரினி,அழகு
ஏ,ஏரினியள்,
ஏ,ஏரினியாள்,
ஏ,ஏரிழை,
ஏ,ஏருடையாள்,
ஏ,ஏரூகோள்,
ஏ,ஏரூசோள்,
ஏ,ஏரூடோள்,
ஏ,ஏரூதோள்,
ஏ,ஏரூமேள்,
ஏ,ஏரூராள்,
ஏ,ஏரெயினி,
ஏ,ஏரெழினி,
ஏ,ஏரெழிலி,
ஏ,ஏரெழில்,
ஏ,ஏரேகா,
ஏ,ஏரேசா,
ஏ,ஏரேதா,
ஏ,ஏரைணா,
ஏ,ஏரைனா,
ஏ,ஏரைலா,
ஏ,ஏரைளா,
ஏ,ஏரைழா,
ஏ,ஏரைவா,
ஏ,ஏரொலி,
ஏ,ஏரொளி,
ஏ,ஏர்,
ஏ,ஏர்க்கண்ணி,
ஏ,ஏர்க்கொடி,
ஏ,ஏர்ச்சிலம்பு,
ஏ,ஏர்ச்செல்வி,
ஏ,ஏர்நங்கை,
ஏ,ஏர்ப்பரிதி,
ஏ,ஏர்மகள்,
ஏ,ஏர்மங்கை,
ஏ,ஏர்மடந்தை,
ஏ,ஏர்மணி,
ஏ,ஏர்மதி,
ஏ,ஏர்மயில்,
ஏ,ஏர்மருதம்,
ஏ,ஏர்மலர்,
ஏ,ஏர்மா,அழகு
ஏ,ஏர்மியா,அழகு
ஏ,ஏர்முத்து,
ஏ,ஏர்முரசு,
ஏ,ஏர்வடிவு,
ஏ,ஏர்வளை,
ஏ,ஏர்வாணி,
ஏ,ஏறயா,
ஏ,ஏறரா,
ஏ,ஏறலா,
ஏ,ஏறளா,
ஏ,ஏறழா,
ஏ,ஏறவா,
ஏ,ஏறீகி,
ஏ,ஏறீசி,
ஏ,ஏறீதி,
ஏ,ஏலக்குழலி,
ஏ,ஏலவார்குழலி,
ஏ,ஏலிஙாள்,
ஏ,ஏலிஞாள்,
ஏ,ஏலினா,
ஏ,ஏலிரா,
ஏ,ஏலிராள்,
ஏ,ஏலிலா,
ஏ,ஏலிளா,
ஏ,ஏலிளாள்,
ஏ,ஏலிழா,
ஏ,ஏலிழாள்,
ஏ,ஏலிவா,
ஏ,ஏலிவாள்,
ஏ,ஏலேமேள்,
ஏ,ஏலைகள்,
ஏ,ஏலைசள்,
ஏ,ஏலைடள்,
ஏ,ஏலைதள்,
ஏ,ஏலைபள்,
ஏ,ஏளாகி,
ஏ,ஏளாசி,
ஏ,ஏளாதி,
ஏ,ஏளுகாள்,
ஏ,ஏளுசாள்,
ஏ,ஏளுணள்,
ஏ,ஏளுனள்,
ஏ,ஏளுமள்,
ஏ,ஏளொகாள்,
ஏ,ஏளொசாள்,
ஏ,ஏளொடாள்,
ஏ,ஏளொதாள்,
ஏ,ஏளொனள்,
ஏ,ஏளொமள்,
ஏ,ஏழஙள்,
ஏ,ஏழசைவாரி,
ஏ,ஏழஞள்,
ஏ,ஏழரள்,
ஏ,ஏழளள்,
ஏ,ஏழழள்,
ஏ,ஏழவள்,
ஏ,ஏழிசை,
ஏ,ஏழிசைக்கடல்,
ஏ,ஏழிசைக்கனி,
ஏ,ஏழிசைக்கிளி,
ஏ,ஏழிசைக்குயில்,
ஏ,ஏழிசைக்குரல்,
ஏ,ஏழிசைச்சிட்டு,
ஏ,ஏழிசைச்சுடர்,
ஏ,ஏழிசைச்செல்வி,
ஏ,ஏழிசைநங்கை,
ஏ,ஏழிசைமணி,
ஏ,ஏழிசைமுத்து,
ஏ,ஏழிசையமுது,
ஏ,ஏழிசையம்மை,
ஏ,ஏழிசையரசி,
ஏ,ஏழிசையருவி,
ஏ,ஏழிசையாள்,
ஏ,ஏழிசையாள்‌,
ஏ,ஏழிசையாழ்,
ஏ,ஏழிசையின்பம்,
ஏ,ஏழிசையெழினி,
ஏ,ஏழிசையெழிலி,
ஏ,ஏழிசையெழில்,
ஏ,ஏழிசையேந்தி,
ஏ,ஏழிசையொலி,
ஏ,ஏழிசையொளி,
ஏ,ஏழிசைவடிவு,
ஏ,ஏழிசைவல்லாள்,
ஏ,ஏழிசைவல்லாள்‌,
ஏ,ஏழிசைவல்லி,
ஏ,ஏழிசைவாணி,
ஏ,ஏழு,
ஏ,ஏழுலகம்மை,
ஏ,ஏழேகிள்,
ஏ,ஏழேசிள்,
ஏ,ஏழேடிள்,
ஏ,ஏழேதிள்,
ஏ,ஏழேபிள்,
ஏ,ஏழேமாள்,
ஏ,ஏழ்கடல்,
ஏ,ஏவாஙேள்,
ஏ,ஏவாஞேள்,
ஏ,ஏவாரேள்,
ஏ,ஏவாளேள்,
ஏ,ஏவாழேள்,
ஏ,ஏவாவேள்,
ஏ,ஏவிஙிள்,
ஏ,ஏவிரிள்,
ஏ,ஏவிளிள்,
ஏ,ஏவிழிள்,
ஏ,ஏவிவிள்,
ஏ,ஏவெகாள்,
ஏ,ஏவெசாள்,
ஏ,ஏவெடாள்,
ஏ,ஏவெதாள்,
ஏ,ஏவெமள்,
ஏ,ஏவொயா,
ஏ,ஏவொறா,
ஐ,ஐமியா,அழகு
ஐ,ஐம்பாற்கடல்,
ஐ,ஐம்பாற்செல்வம்,
ஐ,ஐம்பாற்செல்வி,
ஐ,ஐம்பாலருவி,
ஐ,ஐம்பாலழகி,
ஐ,ஐம்பாலழகு,
ஐ,ஐம்பாலெழினி,
ஐ,ஐம்பாலெழிலி,
ஐ,ஐம்பாலெழில்,
ஐ,ஐம்பால்,
ஐ,ஐயதி,அழகு
ஐ,ஐயன்கலகண்ணு,
ஐ,ஐயன்கலகனி,
ஐ,ஐயன்கலகயல்,
ஐ,ஐயன்கலபனி,
ஐ,ஐயன்கலமதி,
ஐ,ஐயன்கலயா,
ஐ,ஐயன்கலயாழி,
ஐ,ஐயன்கலரா,
ஐ,ஐயன்கலவிழி,
ஐ,ஐயன்கலவீ,
ஐ,ஐயன்கவிகண்ணு,
ஐ,ஐயன்கவிகனி,
ஐ,ஐயன்கவிகன்னி,
ஐ,ஐயன்கவிகயல்,
ஐ,ஐயன்கவிகாந்தை,
ஐ,ஐயன்கவிகிளி,
ஐ,ஐயன்கவிபனி,
ஐ,ஐயன்கவியாழி,
ஐ,ஐயன்கவிவிழி,
ஐ,ஐயன்காந்தல்மங்கை,
ஐ,ஐயன்காந்தல்மணி,
ஐ,ஐயன்காந்தல்மல்லி,
ஐ,ஐயன்காந்தல்மாரி,
ஐ,ஐயன்காந்தல்முத்து,
ஐ,ஐயன்காந்தல்முல்லை,
ஐ,ஐயன்காந்தல்மெல்லி,
ஐ,ஐயன்காந்தல்மொழி,
ஐ,ஐயன்காந்தல்யாளி,
ஐ,ஐயன்குட்டிகண்ணு,
ஐ,ஐயன்குட்டிகனி,
ஐ,ஐயன்குட்டிகன்னி,
ஐ,ஐயன்குட்டிகயல்,
ஐ,ஐயன்குட்டிகாந்தை,
ஐ,ஐயன்குட்டிகிளி,
ஐ,ஐயன்குட்டிகொடி,
ஐ,ஐயன்குட்டிகோதை,
ஐ,ஐயன்குட்டிசகி,
ஐ,ஐயன்சிற்பகோதை,
ஐ,ஐயன்சிற்பசகி,
ஐ,ஐயன்சிற்பசெல்வி,
ஐ,ஐயன்சிற்பதும்பை,
ஐ,ஐயன்சிற்பதேவி,
ஐ,ஐயன்சிற்பதோழி,
ஐ,ஐயன்சிற்பநங்கை,
ஐ,ஐயன்சிற்பநிலா,
ஐ,ஐயன்சிற்பநீலி,
ஐ,ஐயன்சுடரரசி,
ஐ,ஐயன்சுடரழகி,
ஐ,ஐயன்சுடர்வாசி,
ஐ,ஐயன்சுடர்வெண்பா,
ஐ,ஐயன்சுடர்வேணி,
ஐ,ஐயன்சுடர்வைரி,
ஐ,ஐயன்செவினி,
ஐ,ஐயன்செவுதி,
ஐ,ஐயன்செவ்மதி,
ஐ,ஐயன்செவ்மை,
ஐ,ஐயன்செவ்யா,
ஐ,ஐயன்செவ்யாழி,
ஐ,ஐயன்செவ்ரா,
ஐ,ஐயன்செவ்விழி,
ஐ,ஐயன்செவ்வீ,
ஐ,ஐயன்தமிழ்கன்னி,
ஐ,ஐயன்தமிழ்காந்தை,
ஐ,ஐயன்தமிழ்கிளி,
ஐ,ஐயன்தமிழ்கொடி,
ஐ,ஐயன்தமிழ்கோதை,
ஐ,ஐயன்தமிழ்சகி,
ஐ,ஐயன்தமிழ்செல்வி,
ஐ,ஐயன்தமிழ்தும்பை,
ஐ,ஐயன்தமிழ்தேவி,
ஐ,ஐயன்தோகைகன்னி,
ஐ,ஐயன்தோகைகாந்தை,
ஐ,ஐயன்தோகைகிளி,
ஐ,ஐயன்தோகைகொடி,
ஐ,ஐயன்தோகைகோதை,
ஐ,ஐயன்தோகைசகி,
ஐ,ஐயன்தோகைசெல்வி,
ஐ,ஐயன்தோகைதும்பை,
ஐ,ஐயன்தோகைதேவி,
ஐ,ஐயன்நாழிமுத்து,
ஐ,ஐயன்நாழிமுல்லை,
ஐ,ஐயன்நாழிமெல்லி,
ஐ,ஐயன்நாழிமொழி,
ஐ,ஐயன்நாழியாளி,
ஐ,ஐயன்நாழிவஞ்சி,
ஐ,ஐயன்நாழிவாசி,
ஐ,ஐயன்நாழிவேணி,
ஐ,ஐயன்நாழிவைரி,
ஐ,ஐயன்நீலிமொழி,
ஐ,ஐயன்நீலியாளி,
ஐ,ஐயன்நீலிவஞ்சி,
ஐ,ஐயன்நீலிவாசி,
ஐ,ஐயன்நீலிவெண்பா,
ஐ,ஐயன்நீலிவேணி,
ஐ,ஐயன்நீலிவைரி,
ஐ,ஐயன்பஞ்சுவாசி,
ஐ,ஐயன்பஞ்சுவெண்பா,
ஐ,ஐயன்பஞ்சுவேணி,
ஐ,ஐயன்பஞ்சுவைரி,
ஐ,ஐயன்பனிகா,
ஐ,ஐயன்பனிதீ,
ஐ,ஐயன்பனிதை,
ஐ,ஐயன்பாவைவெண்பா,
ஐ,ஐயன்புனல்மல்லி,
ஐ,ஐயன்புனல்மாரி,
ஐ,ஐயன்புனல்முத்து,
ஐ,ஐயன்புனல்முல்லை,
ஐ,ஐயன்புனல்மெல்லி,
ஐ,ஐயன்புனல்மொழி,
ஐ,ஐயன்புனல்யாளி,
ஐ,ஐயன்புனல்வஞ்சி,
ஐ,ஐயன்புனல்வாசி,
ஐ,ஐயன்புயலரசி,
ஐ,ஐயன்பூங்காகா,
ஐ,ஐயன்பூங்காதீ,
ஐ,ஐயன்பூங்காதை,
ஐ,ஐயன்பூங்காபா,
ஐ,ஐயன்பூங்காபூ,
ஐ,ஐயன்பூங்காமா,
ஐ,ஐயன்மதிகா,
ஐ,ஐயன்மதிதீ,
ஐ,ஐயன்மதிதை,
ஐ,ஐயன்மதிபா,
ஐ,ஐயன்மதிபூ,
ஐ,ஐயன்மதிமா,
ஐ,ஐயன்மதிமீ,
ஐ,ஐயன்மதிமை,
ஐ,ஐயன்மதியா,
ஐ,ஐயன்மலர்சகி,
ஐ,ஐயன்மலர்செல்வி,
ஐ,ஐயன்மலர்தும்பை,
ஐ,ஐயன்மலர்தேவி,
ஐ,ஐயன்மலர்தோழி,
ஐ,ஐயன்மலர்நங்கை,
ஐ,ஐயன்மலர்நிலா,
ஐ,ஐயன்மலர்நீலி,
ஐ,ஐயன்மலர்நெல்லி,
ஐ,ஐயன்மாரிபா,
ஐ,ஐயன்மாரிபூ,
ஐ,ஐயன்மாரிமதி,
ஐ,ஐயன்மாரிமா,
ஐ,ஐயன்மாரிமீ,
ஐ,ஐயன்மாரிமை,
ஐ,ஐயன்மாரியா,
ஐ,ஐயன்மாரிரா,
ஐ,ஐயன்மாரிவீ,
ஐ,ஐயன்முகமொழி,
ஐ,ஐயன்முகயாளி,
ஐ,ஐயன்முகவஞ்சி,
ஐ,ஐயன்முகவாசி,
ஐ,ஐயன்முகவெண்பா,
ஐ,ஐயன்முகவேணி,
ஐ,ஐயன்முகவைரி,
ஐ,ஐயன்முயல்நீலி,
ஐ,ஐயன்முயல்நெல்லி,
ஐ,ஐயன்முயல்பாவை,
ஐ,ஐயன்முயல்பூவை,
ஐ,ஐயன்முயல்மங்கை,
ஐ,ஐயன்முயல்மணி,
ஐ,ஐயன்முயல்மல்லி,
ஐ,ஐயன்முயல்மாரி,
ஐ,ஐயன்முயல்முத்து,
ஐ,ஐயன்மெல்லிபனி,
ஐ,ஐயன்மெல்லிமதி,
ஐ,ஐயன்மெல்லிமீ,
ஐ,ஐயன்மெல்லிமை,
ஐ,ஐயன்மெல்லியா,
ஐ,ஐயன்மெல்லியாழி,
ஐ,ஐயன்மெல்லிரா,
ஐ,ஐயன்மெல்லிவிழி,
ஐ,ஐயன்மெல்லிவீ,
ஐ,ஐயன்வண்டுகண்ணு,
ஐ,ஐயன்வண்டுகனி,
ஐ,ஐயன்வண்டுகயல்,
ஐ,ஐயன்வண்டுபனி,
ஐ,ஐயன்வண்டுமதி,
ஐ,ஐயன்வண்டுயாழி,
ஐ,ஐயன்வண்டுரா,
ஐ,ஐயன்வண்டுவிழி,
ஐ,ஐயன்வண்டுவீ,
ஐ,ஐயன்வெண்முத்து,
ஐ,ஐயன்வெண்முல்லை,
ஐ,ஐயன்வெண்மெல்லி,
ஐ,ஐயன்வெண்மொழி,
ஐ,ஐயன்வெண்யாளி,
ஐ,ஐயன்வெண்வஞ்சி,
ஐ,ஐயன்வெண்வாசி,
ஐ,ஐயன்வெண்வேணி,
ஐ,ஐயன்வெண்வைரி,
ஐ,ஐயன்வெள்ளிகண்ணு,
ஐ,ஐயன்வெள்ளிகனி,
ஐ,ஐயன்வெள்ளிகன்னி,
ஐ,ஐயன்வெள்ளிகயல்,
ஐ,ஐயன்வெள்ளிகாந்தை,
ஐ,ஐயன்வெள்ளிகிளி,
ஐ,ஐயன்வெள்ளிபனி,
ஐ,ஐயன்வெள்ளியாழி,
ஐ,ஐயன்வெள்ளிவிழி,
ஐ,ஐயவி,
ஐ,ஐயிதி,அழகு
ஐ,ஐயினி,அழகு
ஐ,ஐயை,
ஐ,ஐவணம்‌,
ஒ,ஒக்கூர் மாசாத்தியார்,சங்கத்தமிழ் பெயர்
ஒ,ஒசைக்குயில்,
ஒ,ஒசைவில்,
ஒ,ஒண்(மை),
ஒ,ஒண்கடல்,
ஒ,ஒண்கணை,
ஒ,ஒண்கண்ணி,
ஒ,ஒண்கதிர்,
ஒ,ஒண்கனல்,
ஒ,ஒண்கனி,
ஒ,ஒண்கயல்,
ஒ,ஒண்கலம்,
ஒ,ஒண்கலை,
ஒ,ஒண்கழனி,
ஒ,ஒண்காஞ்சி,
ஒ,ஒண்காந்தள்,
ஒ,ஒண்கானல்,
ஒ,ஒண்கிணை,
ஒ,ஒண்கிளி,
ஒ,ஒண்கிள்ளை,
ஒ,ஒண்குயில்,
