letter,name,meaning
ஈ,ஈகைகோடன்,
ஈ,ஈகைக்கடல்,
ஈ,ஈகைக்கடல்,
ஈ,ஈகைக்கண்ணன்,
ஈ,ஈகைக்கண்ணன்,
ஈ,ஈகைக்கண்ணு,
ஈ,ஈகைக்கதிர்,
ஈ,ஈகைக்கதிர்,
ஈ,ஈகைக்கனல்,
ஈ,ஈகைக்கலைஞன்,
ஈ,ஈகைக்கலைஞன்,
ஈ,ஈகைக்காடன்,
ஈ,ஈகைக்காடன்,
ஈ,ஈகைக்காவலன்,
ஈ,ஈகைக்காவலன்,
ஈ,ஈகைக்கிளி,
ஈ,ஈகைக்கிளி,
ஈ,ஈகைக்கிள்ளி,
ஈ,ஈகைக்கிள்ளி,
ஈ,ஈகைக்கிழான்,
ஈ,ஈகைக்கீரன்,
ஈ,ஈகைக்குடிமகன்,
ஈ,ஈகைக்குடிமகன்,
ஈ,ஈகைக்குன்றன்,
ஈ,ஈகைக்குன்றன்,
ஈ,ஈகைக்குமரன்,
ஈ,ஈகைக்குமரன்,
ஈ,ஈகைக்குரிசில்,
ஈ,ஈகைக்கூடலன்,
ஈ,ஈகைக்கூடலன்,
ஈ,ஈகைக்கூத்தன்,
ஈ,ஈகைக்கேள்வன்,
ஈ,ஈகைக்கேள்வன்,
ஈ,ஈகைக்கொடி,
ஈ,ஈகைக்கொடி,
ஈ,ஈகைக்கொடியோன்,
ஈ,ஈகைக்கொடியோன்,
ஈ,ஈகைக்கொடை,
ஈ,ஈகைக்கொன்றை,
ஈ,ஈகைக்கொழுந்து,
ஈ,ஈகைக்கொழுந்து,
ஈ,ஈகைக்கோ,
ஈ,ஈகைக்கோ,
ஈ,ஈகைக்கோடன்,
ஈ,ஈகைக்கோன்,
ஈ,ஈகைக்கோன்,
ஈ,ஈகைக்கோமான்,
ஈ,ஈகைக்கோவன்,
ஈ,ஈகைக்கோவன்,
ஈ,ஈகைச்சென்னி,
ஈ,ஈகைச்சென்னி,
ஈ,ஈகைச்செழியன்,
ஈ,ஈகைச்சேந்தன்,
ஈ,ஈகைச்சேந்தன்,
ஈ,ஈகைச்சேய்,
ஈ,ஈகைச்சேரன்,
ஈ,ஈகைச்சேரன்,
ஈ,ஈகைச்சேரலாதன்,
ஈ,ஈகைச்சேரலாதன்,
ஈ,ஈகைச்சோலை,
ஈ,ஈகைச்சோலையன்,
ஈ,ஈகைச்சோலையன்,
ஈ,ஈகைச்சோழன்,
ஈ,ஈகைச்சோழன்,
ஈ,ஈகைத்தகை,
ஈ,ஈகைத்தகையன்,
ஈ,ஈகைத்தகையன்,
ஈ,ஈகைத்தனையன்,
ஈ,ஈகைத்தனையன்,
ஈ,ஈகைத்தமிழன்,
ஈ,ஈகைத்தமிழன்,
ஈ,ஈகைத்தமிழ்,
ஈ,ஈகைத்தம்பி,
ஈ,ஈகைத்தம்பி,
ஈ,ஈகைத்தலைவன்,
ஈ,ஈகைத்தலைவன்,
ஈ,ஈகைத்தானையன்,
ஈ,ஈகைத்தானையன்,
ஈ,ஈகைத்தாரான்,
ஈ,ஈகைத்தாரான்,
ஈ,ஈகைத்தாரோன்,
ஈ,ஈகைத்தாளன்,
ஈ,ஈகைத்தாளன்,
ஈ,ஈகைத்திண்ணன்,
ஈ,ஈகைத்திருவன்,
ஈ,ஈகைத்திருவன்,
ஈ,ஈகைத்திறத்தன்,
ஈ,ஈகைத்திறத்தன்,
ஈ,ஈகைத்திறலோன்,
ஈ,ஈகைத்திறலோன்,
ஈ,ஈகைத்திறல்,
ஈ,ஈகைத்திறல்,
ஈ,ஈகைத்தீ,
ஈ,ஈகைத்துணை,
ஈ,ஈகைத்துணை,
ஈ,ஈகைத்துணைவன்,
ஈ,ஈகைத்துணைவன்,
ஈ,ஈகைத்துரை,
ஈ,ஈகைத்துறை,
ஈ,ஈகைத்துறை,
ஈ,ஈகைத்துறைவன்,
ஈ,ஈகைத்துறைவன்,
ஈ,ஈகைத்தூயோன்,
ஈ,ஈகைத்தென்னன்,
ஈ,ஈகைத்தென்னவன்,
ஈ,ஈகைத்தென்னவன்,
ஈ,ஈகைத்தென்றல்,
ஈ,ஈகைத்தென்றல்,
ஈ,ஈகைத்தேன்,
ஈ,ஈகைத்தேன்,
ஈ,ஈகைத்தேவன்,
ஈ,ஈகைத்தேவன்,
ஈ,ஈகைத்தோன்றல்,
ஈ,ஈகைத்தோன்றல்,
ஈ,ஈகைத்தோழன்,
ஈ,ஈகைநன்னன்,
ஈ,ஈகைநன்னன்,
ஈ,ஈகைநம்பி,
ஈ,ஈகைநம்பி,
ஈ,ஈகைநல்லன்,
ஈ,ஈகைநல்லோன்,
ஈ,ஈகைநல்லோன்,
ஈ,ஈகைநாகன்,
ஈ,ஈகைநாடன்,
ஈ,ஈகைநாடன்,
ஈ,ஈகைநாவன்,
ஈ,ஈகைநாவன்,
ஈ,ஈகைநிலவன்,
ஈ,ஈகைநிலவு,
ஈ,ஈகைநிலவு,
ஈ,ஈகைநெஞ்சன்,
ஈ,ஈகைநெஞ்சன்,
ஈ,ஈகைநெடியோன்,
ஈ,ஈகைநெறியன்,
ஈ,ஈகைநெறியன்,
ஈ,ஈகைநேயன்,
ஈ,ஈகைநேயன்,
ஈ,ஈகைநேரியன்,
ஈ,ஈகைப்பகலவன்,
ஈ,ஈகைப்பகலவன்,
ஈ,ஈகைப்பகலோன்,
ஈ,ஈகைப்பகலோன்,
ஈ,ஈகைப்பரிதி,
ஈ,ஈகைப்பா,
ஈ,ஈகைப்பா,
ஈ,ஈகைப்பாண்டியன்,
ஈ,ஈகைப்பாண்டியன்,
ஈ,ஈகைப்பாரி,
ஈ,ஈகைப்பாவலன்,
ஈ,ஈகைப்பாவலன்,
ஈ,ஈகைப்பித்தன்,
ஈ,ஈகைப்பித்தன்,
ஈ,ஈகைப்பிறை,
ஈ,ஈகைப்பிறை,
ஈ,ஈகைப்பிள்ளை,
ஈ,ஈகைப்புகழன்,
ஈ,ஈகைப்புகழன்,
ஈ,ஈகைப்புலவன்,
ஈ,ஈகைப்புலவன்,
ஈ,ஈகைப்பூவன்,
ஈ,ஈகைப்பூவன்,
ஈ,ஈகைப்பெரியன்,
ஈ,ஈகைப்பெரியன்,
ஈ,ஈகைப்பேகன்,
ஈ,ஈகைப்பேகன்,
ஈ,ஈகைப்பொன்னன்,
ஈ,ஈகைப்பொன்னன்,
ஈ,ஈகைப்பொருநன்,
ஈ,ஈகைப்பொருநன்,
ஈ,ஈகைப்பொருப்பன்,
ஈ,ஈகைப்பொருப்பன்,
ஈ,ஈகைப்பொறை,
ஈ,ஈகைப்பொறையன்,
ஈ,ஈகைப்பொறையன்,
ஈ,ஈகைப்பொழிலன்,
ஈ,ஈகைப்பொழிலன்,
ஈ,ஈகைப்பொழில்,
ஈ,ஈகைப்பொழில்,
ஈ,ஈகைப்போரோன்,
ஈ,ஈகைப்போரோன்,
ஈ,ஈகைப்போர்,
ஈ,ஈகைப்போர்,
ஈ,ஈகைமகன்,
ஈ,ஈகைமகன்,
ஈ,ஈகைமணி,
ஈ,ஈகைமணி,
ஈ,ஈகைமதி,
ஈ,ஈகைமதி,
ஈ,ஈகைமருகன்,
ஈ,ஈகைமருகன்,
ஈ,ஈகைமருதன்,
ஈ,ஈகைமருதன்,
ஈ,ஈகைமலை,
ஈ,ஈகைமலை,
ஈ,ஈகைமல்லன்,
ஈ,ஈகைமல்லன்,
ஈ,ஈகைமுடி,
ஈ,ஈகைமுடி,
ஈ,ஈகைமுதல்வன்,
ஈ,ஈகைமுதல்வன்,
ஈ,ஈகைமுத்தன்,
ஈ,ஈகைமுத்தன்,
ஈ,ஈகைமுத்து,
ஈ,ஈகைமுத்து,
ஈ,ஈகைமுனைவன்,
ஈ,ஈகைமுனைவன்,
ஈ,ஈகைமுரசு,
ஈ,ஈகைமுரசு,
ஈ,ஈகைமுருகன்,
ஈ,ஈகைமுருகன்,
ஈ,ஈகைமுருகு,
ஈ,ஈகைமுருகு,
ஈ,ஈகைமுறுவல்,
ஈ,ஈகைமுறுவல்,
ஈ,ஈகைமுறையோன்,
ஈ,ஈகைமுறையோன்,
ஈ,ஈகைமெய்யன்,
ஈ,ஈகைமெய்யன்,
ஈ,ஈகைமைந்தன்,
ஈ,ஈகைமைந்தன்,
ஈ,ஈகைமொழி,
ஈ,ஈகைமொழி,
ஈ,ஈகைமௌவல்,
ஈ,ஈகைமௌவல்,
ஈ,ஈகையண்ணல்,
ஈ,ஈகையண்ணல்,
ஈ,ஈகையன்பன்,
ஈ,ஈகையன்பன்,
ஈ,ஈகையன்பு,
ஈ,ஈகையன்பு,
ஈ,ஈகையப்பன்,
ஈ,ஈகையப்பன்,
ஈ,ஈகையமுதன்,
ஈ,ஈகையமுது,
ஈ,ஈகையமுது,
ஈ,ஈகையரசன்,
ஈ,ஈகையரசன்,
ஈ,ஈகையரசு,
ஈ,ஈகையருவி,
ஈ,ஈகையருவி,
ஈ,ஈகையறவோன்,
ஈ,ஈகையறவோன்,
ஈ,ஈகையறிஞன்,
ஈ,ஈகையறிஞன்,
ஈ,ஈகையறிவு,
ஈ,ஈகையழகன்,
ஈ,ஈகையழகன்,
ஈ,ஈகையழகு,
ஈ,ஈகையான்,
ஈ,ஈகையான்,
ஈ,ஈகையாற்றலன்,
ஈ,ஈகையாற்றலன்,
ஈ,ஈகையாற்றல்,
ஈ,ஈகையாளன்,
ஈ,ஈகையாளன்,
ஈ,ஈகையாழி,
ஈ,ஈகையாழோன்,
ஈ,ஈகையாழோன்,
ஈ,ஈகையிசை,
ஈ,ஈகையினியன்,
ஈ,ஈகையின்பன்,
ஈ,ஈகையின்பன்,
ஈ,ஈகையின்பம்,
ஈ,ஈகையின்பம்,
ஈ,ஈகையுடையான்,
ஈ,ஈகையுடையான்,
ஈ,ஈகையுரவோன்,
ஈ,ஈகையுரவோன்,
ஈ,ஈகையுருவன்,
ஈ,ஈகையுருவன்,
ஈ,ஈகையுழவன்,
ஈ,ஈகையூரன்,
ஈ,ஈகையூரன்,
ஈ,ஈகையூரான்,
ஈ,ஈகையூரான்,
ஈ,ஈகையெளியன்,
ஈ,ஈகையெளியன்,
ஈ,ஈகையெழிலன்,
ஈ,ஈகையெழிலோன்,
ஈ,ஈகையெழிலோன்,
ஈ,ஈகையேந்தல்,
ஈ,ஈகையையன்,
ஈ,ஈகையையன்,
ஈ,ஈகையொளி,
ஈ,ஈகையொளி,
ஈ,ஈகைவண்ணன்,
ஈ,ஈகைவரம்பன்,
ஈ,ஈகைவரம்பன்,
ஈ,ஈகைவல்லோன்,
ஈ,ஈகைவல்லோன்,
ஈ,ஈகைவளத்தன்,
ஈ,ஈகைவளத்தன்,
ஈ,ஈகைவளவன்,
ஈ,ஈகைவள்ளல்,
ஈ,ஈகைவள்ளல்,
ஈ,ஈகைவழுதி,
ஈ,ஈகைவாணன்,
ஈ,ஈகைவாணன்,
ஈ,ஈகைவாரி,
ஈ,ஈகைவாரி,
ஈ,ஈகைவாளன்,
ஈ,ஈகைவீரன்,
ஈ,ஈகைவீரன்,
ஈ,ஈகைவெற்பன்,
ஈ,ஈகைவெற்பன்,
ஈ,ஈகைவெற்பு,
ஈ,ஈகைவெற்றி,
ஈ,ஈகைவெற்றி,
ஈ,ஈகைவேங்கை,
ஈ,ஈகைவேங்கை,
ஈ,ஈகைவேந்தன்,
ஈ,ஈகைவேலன்,
ஈ,ஈகைவேலன்,
ஈ,ஈகைவேலோன்,
ஈ,ஈகைவேல்,
ஈ,ஈகைவேல்,
ஈ,ஈகைவேளிர்,
ஈ,ஈகைவேளிர்,
ஈ,ஈகைவேள்,
ஈ,ஈகைவேள்,
ஈ,ஈசின்,கொடை
ஈ,ஈச்சின்,கொடை
ஈ,ஈச்சைகதிர்மான்,
ஈ,ஈச்சைகழல்தூண்,
ஈ,ஈச்சைகிளிநெல்,
ஈ,ஈச்சைகுறளில்,
ஈ,ஈச்சைசுகபுகழ்,
ஈ,ஈச்சைதிங்களய்யன்,
ஈ,ஈச்சைதென்றல்பித்தன்,
ஈ,ஈச்சைநாவிகனல்,
ஈ,ஈச்சைநெல்லிவல்லன்,
ஈ,ஈச்சைபாலிசாரன்,
ஈ,ஈச்சைபுலிநிறன்,
ஈ,ஈச்சைமதிவைரன்,
ஈ,ஈச்சைமுத்துதிறன்,
ஈ,ஈச்சைவைரமுத்தன்,
ஈ,ஈதில்,கொடை
ஈ,ஈத்தன்,கொடை
ஈ,ஈத்தா,கொடை
ஈ,ஈத்தில்,கொடை
ஈ,ஈந்தன்,கொடை
ஈ,ஈந்தா,கொடை
ஈ,ஈந்தில்,கொடை
ஈ,ஈமன்,கொடை
ஈ,ஈமர்,கொடை
ஈ,ஈமழவடிவேல்,
ஈ,ஈமழவடிவேல்,
ஈ,ஈமா,கொடை
ஈ,ஈமி,கொடை
ஈ,ஈமியன்,கொடை
ஈ,ஈயன்கடல்தீரன்,
ஈ,ஈயன்கயல்சிம்மன்,
ஈ,ஈரா,ஈர்ப்பு
ஈ,ஈரி,ஈர்ப்பு
ஈ,ஈரிகன்,ஈர்ப்பு
ஈ,ஈரிசின்,ஈர்ப்பு
ஈ,ஈரிமன்,ஈர்ப்பு
ஈ,ஈரிமர்,ஈர்ப்பு
ஈ,ஈரிமா,ஈர்ப்பு
ஈ,ஈரிமோ,ஈர்ப்பு
ஈ,ஈரியன்,ஈர்ப்பு
ஈ,ஈர்ச்சின்,ஈர்ப்பு
ஈ,ஈர்த்தன்,ஈர்ப்பு
ஈ,ஈர்த்தா,ஈர்ப்பு
ஈ,ஈர்ந்தா,ஈர்ப்பு
ஈ,ஈர்ந்தாம்,ஈர்ப்பு
ஈ,ஈர்ந்தில்,ஈர்ப்பு
ஈ,ஈர்மன்,ஈர்ப்பு
ஈ,ஈர்மர்,ஈர்ப்பு
ஈ,ஈர்மா,ஈர்ப்பு
ஈ,ஈர்மி,ஈர்ப்பு
ஈ,ஈர்மியன்,ஈர்ப்பு
ஈ,ஈர்மோ,ஈர்ப்பு
ஈ,ஈலலையன்‌,
ஈ,ஈழக்கடல்,
ஈ,ஈழக்கணை,
ஈ,ஈழக்கண்ணன்,
ஈ,ஈழக்கண்ணன்,
ஈ,ஈழக்கண்ணு,
ஈ,ஈழக்கண்ணு,
ஈ,ஈழக்கதிர்,
ஈ,ஈழக்கதிர்,
ஈ,ஈழக்கரை,
ஈ,ஈழக்கரை,
ஈ,ஈழக்கலை,
ஈ,ஈழக்கலைஞன்,
ஈ,ஈழக்கலைஞன்,
ஈ,ஈழக்குன்றன்,
ஈ,ஈழக்குன்றன்,
ஈ,ஈழக்குரிசில்,
ஈ,ஈழக்குரிசில்,
ஈ,ஈழக்குளத்தன்,
ஈ,ஈழக்கூத்தன்,
ஈ,ஈழக்கூத்தன்,
ஈ,ஈழக்கேள்வன்,
ஈ,ஈழக்கொடி,
ஈ,ஈழக்கொடி,
ஈ,ஈழக்கொடியோன்,
ஈ,ஈழக்கொடை,
ஈ,ஈழக்கொடை,
ஈ,ஈழக்கொன்றை,
ஈ,ஈழக்கொற்றவன்,
ஈ,ஈழக்கொற்றவன்,
ஈ,ஈழக்கொழுந்து,
ஈ,ஈழக்கொழுந்து,
ஈ,ஈழக்கோ,
ஈ,ஈழக்கோடன்,
ஈ,ஈழக்கோட்டையன்,
ஈ,ஈழக்கோட்டையன்,
ஈ,ஈழக்கோதை,
ஈ,ஈழக்கோதை,
ஈ,ஈழக்கோன்,
ஈ,ஈழக்கோன்,
ஈ,ஈழக்கோமான்,
ஈ,ஈழக்கோமான்,
ஈ,ஈழக்கோவன்,
ஈ,ஈழச்சந்தனம்,
ஈ,ஈழச்சந்தனம்,
ஈ,ஈழச்சாந்து,
ஈ,ஈழச்சான்றோன்,
ஈ,ஈழச்சான்றோன்,
ஈ,ஈழச்சாரல்,
ஈ,ஈழச்சாரல்,
ஈ,ஈழச்சீரன்,
ஈ,ஈழச்சீராளன்,
ஈ,ஈழச்சீராளன்,
ஈ,ஈழச்சீரோன்,
ஈ,ஈழச்சீரோன்,
ஈ,ஈழச்சுடரோன்,
ஈ,ஈழச்சுடரோன்,
ஈ,ஈழச்சுடர்,
ஈ,ஈழச்சுனையான்,
ஈ,ஈழச்சுனையான்,
ஈ,ஈழச்செந்தில்,
ஈ,ஈழச்சென்னி,
ஈ,ஈழச்சென்னி,
ஈ,ஈழச்செம்மல்,
ஈ,ஈழச்செம்மல்,
ஈ,ஈழச்செல்வன்,
ஈ,ஈழச்செல்வன்,
ஈ,ஈழச்செழியன்,
ஈ,ஈழச்சேந்தன்,
ஈ,ஈழச்சேந்தன்,
ஈ,ஈழச்சேய்,
ஈ,ஈழச்சேரன்,
ஈ,ஈழச்சேரன்,
ஈ,ஈழச்சேரலாதன்,
ஈ,ஈழச்சேரலாதன்,
ஈ,ஈழச்சோலை,
ஈ,ஈழச்சோலையன்,
ஈ,ஈழச்சோலையன்,
ஈ,ஈழச்சோழன்,
ஈ,ஈழச்சோழன்,
ஈ,ஈழத்தகை,
ஈ,ஈழத்தகையன்,
ஈ,ஈழத்தகையன்,
ஈ,ஈழத்தங்கன்,
ஈ,ஈழத்தங்கம்,
ஈ,ஈழத்தங்கம்,
ஈ,ஈழத்தணலன்,
ஈ,ஈழத்தணலன்,
ஈ,ஈழத்தனையன்,
ஈ,ஈழத்தமிழன்,
ஈ,ஈழத்தமிழன்,
ஈ,ஈழத்தமிழ்,
ஈ,ஈழத்தம்பி,
ஈ,ஈழத்தம்பி,
ஈ,ஈழத்தரசன்,
ஈ,ஈழத்தரசன்,
ஈ,ஈழத்தரசு,
ஈ,ஈழத்தரசு,
ஈ,ஈழத்தலைவன்,
ஈ,ஈழத்தலைவன்,
ஈ,ஈழத்தழலன்,
ஈ,ஈழத்தழலன்,
ஈ,ஈழத்தாரான்,
ஈ,ஈழத்தாரான்,
ஈ,ஈழத்தாரோன்,
ஈ,ஈழத்தாரோன்,
ஈ,ஈழத்திண்ணன்,
ஈ,ஈழத்திருவன்,
ஈ,ஈழத்திருவன்,
ஈ,ஈழத்திறத்தன்,
ஈ,ஈழத்திறத்தன்,
ஈ,ஈழத்திறலோன்,
ஈ,ஈழத்திறலோன்,
ஈ,ஈழத்திறல்,
ஈ,ஈழத்தீ,
ஈ,ஈழத்தீ,
ஈ,ஈழத்துணை,
ஈ,ஈழத்துணைவன்,
ஈ,ஈழத்துணைவன்,
ஈ,ஈழத்துப் பூதன்தேவனார்,சங்கத்தமிழ் பெயர்
ஈ,ஈழத்துரை,
ஈ,ஈழத்துரை,
ஈ,ஈழத்துறை,
ஈ,ஈழத்துறைவன்,
ஈ,ஈழத்துறைவன்,
ஈ,ஈழத்தூயோன்,
ஈ,ஈழத்தூயோன்,
ஈ,ஈழத்தென்னன்,
ஈ,ஈழத்தென்னன்,
ஈ,ஈழத்தென்னவன்,
ஈ,ஈழத்தென்னவன்,
ஈ,ஈழத்தென்றல்,
ஈ,ஈழத்தேன்,
ஈ,ஈழத்தேன்,
ஈ,ஈழத்தேவன்,
ஈ,ஈழத்தொடை,
ஈ,ஈழத்தொடை,
ஈ,ஈழத்தோன்றல்,
ஈ,ஈழத்தோன்றல்,
ஈ,ஈழத்தோழன்,
ஈ,ஈழநன்னன்,
ஈ,ஈழநன்னன்,
ஈ,ஈழநம்பி,
ஈ,ஈழநம்பி,
ஈ,ஈழநல்லன்,
ஈ,ஈழநல்லோன்,
ஈ,ஈழநல்லோன்,
ஈ,ஈழநாகன்,
ஈ,ஈழநாடன்,
ஈ,ஈழநாடன்,
ஈ,ஈழநாவன்,
ஈ,ஈழநாவன்,
ஈ,ஈழநிலவன்,
ஈ,ஈழநிலவு,
ஈ,ஈழநிலவு,
ஈ,ஈழநெல்லிகரன்,
ஈ,ஈழபஞ்சுமீனன்,
ஈ,ஈழபாவைமுத்தன்,
ஈ,ஈழபூங்காகாணன்,
ஈ,ஈழப்பாவலன்,
ஈ,ஈழப்பாவலன்,
ஈ,ஈழப்பித்தன்,
ஈ,ஈழப்பிறை,
ஈ,ஈழப்பிறை,
ஈ,ஈழப்பிள்ளை,
ஈ,ஈழப்பிள்ளை,
ஈ,ஈழப்புகழன்,
ஈ,ஈழப்புதியவன்,
ஈ,ஈழப்புதியவன்,
ஈ,ஈழப்புரவலன்,
ஈ,ஈழப்புரவலன்,
ஈ,ஈழப்புலவன்,
ஈ,ஈழப்பூவன்,
ஈ,ஈழப்பூவன்,
ஈ,ஈழப்பெரியன்,
ஈ,ஈழப்பெரியன்,
ஈ,ஈழப்பேகன்,
ஈ,ஈழப்பொன்னன்,
ஈ,ஈழப்பொன்னன்,
ஈ,ஈழப்பொருநன்,
ஈ,ஈழப்பொருநன்,
ஈ,ஈழப்பொருப்பன்,
ஈ,ஈழப்பொருப்பன்,
ஈ,ஈழப்பொறை,
ஈ,ஈழப்பொறை,
ஈ,ஈழப்பொறையன்,
ஈ,ஈழப்பொழிலன்,
ஈ,ஈழப்பொழிலன்,
ஈ,ஈழப்பொழில்,
ஈ,ஈழப்போரோன்,
ஈ,ஈழப்போர்,
ஈ,ஈழப்போர்,
ஈ,ஈழமகன்,
ஈ,ஈழமகன்,
ஈ,ஈழமணி,
ஈ,ஈழமதி,
ஈ,ஈழமதி,
ஈ,ஈழமதிகுறள்,
ஈ,ஈழமன்னன்,
ஈ,ஈழமருகன்,
ஈ,ஈழமருதன்,
ஈ,ஈழமருதன்,
ஈ,ஈழமறவன்,
ஈ,ஈழமறவன்,
ஈ,ஈழமலை,
ஈ,ஈழமலையன்,
ஈ,ஈழமலையன்,
ஈ,ஈழமல்லன்,
ஈ,ஈழமல்லன்,
ஈ,ஈழமல்லிவாசன்,
ஈ,ஈழமள்ளன்,
ஈ,ஈழமழவன்,
ஈ,ஈழமழவன்,
ஈ,ஈழமா,
ஈ,ஈழமா,
ஈ,ஈழமாண்பன்,
ஈ,ஈழமாண்பன்,
ஈ,ஈழமானன்,
ஈ,ஈழமான்,
ஈ,ஈழமான்,
ஈ,ஈழமார்பன்,
ஈ,ஈழமாறன்,
ஈ,ஈழமாறன்,
ஈ,ஈழமின்னல்,
ஈ,ஈழமின்னல்,
ஈ,ஈழமுகன்,
ஈ,ஈழமுகன்,
ஈ,ஈழமுகிலன்,
ஈ,ஈழமுடி,
ஈ,ஈழமுடி,
ஈ,ஈழமுண்டார்‌,
ஈ,ஈழமுதல்வன்,
ஈ,ஈழமுதல்வன்,
ஈ,ஈழமுத்தன்,
ஈ,ஈழமுத்தன்,
ஈ,ஈழமுத்து,
ஈ,ஈழமுனைவன்,
ஈ,ஈழமுனைவன்,
ஈ,ஈழமுரசு,
ஈ,ஈழமுரசு,
ஈ,ஈழமுருகன்,
ஈ,ஈழமுருகு,
ஈ,ஈழமுருகு,
ஈ,ஈழமுறுவல்,
ஈ,ஈழமுறுவல்,
ஈ,ஈழமுறையோன்,
ஈ,ஈழமுல்லைவிண்ணன்,
ஈ,ஈழமெய்யன்,
ஈ,ஈழமெய்யன்,
ஈ,ஈழமேழி,
ஈ,ஈழமைந்தன்,
ஈ,ஈழமைந்தன்,
ஈ,ஈழமொழி,
ஈ,ஈழமொழி,
ஈ,ஈழமௌவல்,
ஈ,ஈழம்,
ஈ,ஈழம்,
ஈ,ஈழயாழோன்,
ஈ,ஈழயாழோன்,
ஈ,ஈழவண்டுசிற்பன்,
ஈ,ஈழவண்ணன்,
ஈ,ஈழவண்ணன்,
ஈ,ஈழவண்ணல்,
ஈ,ஈழவத்தி,
ஈ,ஈழவத்தி,
ஈ,ஈழவமுதன்,
ஈ,ஈழவமுது,
ஈ,ஈழவமுது,
ஈ,ஈழவரசன்,
ஈ,ஈழவரசன்,
ஈ,ஈழவரசு,
ஈ,ஈழவரம்பன்,
ஈ,ஈழவரம்பன்,
ஈ,ஈழவருவி,
ஈ,ஈழவருவி,
ஈ,ஈழவறவோன்,
ஈ,ஈழவறவோன்,
ஈ,ஈழவலவன்,
ஈ,ஈழவலவன்,
ஈ,ஈழவல்லவன்,
ஈ,ஈழவல்லோன்,
ஈ,ஈழவல்லோன்,
ஈ,ஈழவளத்தன்,
ஈ,ஈழவளத்தன்,
ஈ,ஈழவளவன்,
ஈ,ஈழவளவன்,
ஈ,ஈழவள்ளல்,
ஈ,ஈழவள்ளல்,
ஈ,ஈழவழகன்,
ஈ,ஈழவழகு,
ஈ,ஈழவழகு,
ஈ,ஈழவழுதி,
ஈ,ஈழவழுதி,
ஈ,ஈழவாகை,
ஈ,ஈழவாகை,
ஈ,ஈழவாணன்,
ஈ,ஈழவாணன்,
ஈ,ஈழவாரி,
ஈ,ஈழவாரி,
ஈ,ஈழவாற்றல்,
ஈ,ஈழவாற்றல்,
ஈ,ஈழவாளன்,
ஈ,ஈழவாளன்,
ஈ,ஈழவாழி,
ஈ,ஈழவாழி,
ஈ,ஈழவுருவன்,
ஈ,ஈழவுருவன்,
ஈ,ஈழவுழவன்,
ஈ,ஈழவுழவன்,
ஈ,ஈழவூரன்,
ஈ,ஈழவூரன்,
ஈ,ஈழவூரான்,
ஈ,ஈழவூரான்,
ஈ,ஈழவெற்பன்,
ஈ,ஈழவெற்பன்,
ஈ,ஈழவெற்பு,
ஈ,ஈழவெற்பு,
ஈ,ஈழவெற்றி,
ஈ,ஈழவெற்றி,
ஈ,ஈழவெளியன்,
ஈ,ஈழவெளியன்,
ஈ,ஈழவெளியோன்,
ஈ,ஈழவெளியோன்,
ஈ,ஈழவெள்ளிசெல்வம்,
ஈ,ஈழவெழினி,
ஈ,ஈழவெழினி,
ஈ,ஈழவெழிலன்,
ஈ,ஈழவெழிலன்,
ஈ,ஈழவெழிலோன்,
ஈ,ஈழவெழிலோன்,
ஈ,ஈழவேங்கை,
ஈ,ஈழவேங்கை,
ஈ,ஈழவேந்தன்,
ஈ,ஈழவேந்தன்,
ஈ,ஈழவேந்தல்,
ஈ,ஈழவேந்தல்,
ஈ,ஈழவேரன்,
ஈ,ஈழவேரன்,
ஈ,ஈழவேறு,
ஈ,ஈழவேறு,
ஈ,ஈழவேலன்,
ஈ,ஈழவேலன்,
ஈ,ஈழவேலவன்,
ஈ,ஈழவேலவன்,
ஈ,ஈழவேலோன்,
ஈ,ஈழவேலோன்,
ஈ,ஈழவேல்,
ஈ,ஈழவேல்,
ஈ,ஈழவேளிர்,
ஈ,ஈழவேளிர்,
ஈ,ஈழவேள்,
ஈ,ஈழவேள்,
ஈ,ஈழவைகை,
ஈ,ஈழவைகை,
ஈ,ஈழவையன்,
ஈ,ஈழவையன்,
ஈ,ஈழவொலி,
ஈ,ஈழவொலி,
ஈ,ஈழவோவியன்,
ஈ,ஈவொளி,
ஈ,ஈவொளி,
உ,உகாய்க்குடிகிழார்,சங்கத்தமிழ் பெயர்
உ,உடந்தில்,கூர்மை
உ,உடிகன்,கூர்மை
உ,உடிசின்,கூர்மை
உ,உடியன்,கூர்மை
உ,உடுசின்,கூர்மை
உ,உடுதில்,கூர்மை
உ,உடுத்தன்,கூர்மை
உ,உடுத்தம்,கூர்மை
உ,உடுந்தா,கூர்மை
உ,உடுமன்,கூர்மை
உ,உடுமர்,கூர்மை
உ,உடுமா,கூர்மை
உ,உடுமி,கூர்மை
உ,உடுமியன்,கூர்மை
உ,உடுமோ,கூர்மை
உ,உடையப்பன்‌,
உ,உடையவர்‌,
உ,உடையான்,
உ,உடையான்,
உ,உடையார்‌,
உ,உட்காசின்,அஞ்சான்
உ,உட்காதம்,அஞ்சான்
உ,உட்காதில்,அஞ்சான்
உ,உட்கான்,அஞ்சான்
உ,உட்காமன்,அஞ்சான்
உ,உட்காமர்,அஞ்சான்
உ,உட்காமா,அஞ்சான்
உ,உட்காமி,அஞ்சான்
உ,உட்காமியன்,அஞ்சான்
உ,உட்காமோ,அஞ்சான்
உ,உணர்வண்ணல்,
